Datum,Warengruppe,Umsatz
2015-08-14,2,233.790175244291
2015-08-15,2,214.124543673345
2015-08-17,2,210.385397450525
2015-08-18,2,250.258191271432
2015-08-19,2,236.460461888546
2015-08-20,2,239.930612495703
2015-08-21,2,244.95657873629
2015-08-22,2,211.433355684011
2015-08-24,2,218.019763136804
2015-08-25,2,204.500978315504
2015-08-26,2,225.630690178714
2015-08-27,2,243.40362634758
2015-08-28,2,291.295593960761
2015-08-29,2,246.216438600889
2015-08-31,2,245.713146261513
2015-09-01,2,230.855205249904
2015-09-02,2,243.297917428097
2015-09-03,2,226.572362165535
2015-09-04,2,248.481968453425
2015-09-05,2,168.259931611634
2015-09-06,2,388.87560022915
2015-09-07,2,231.129745540343
2015-09-08,2,236.606449013645
2015-09-09,2,189.137170678201
2015-09-10,2,235.859488758371
2015-09-11,2,225.751917614419
2015-09-12,2,228.189509341141
2015-09-14,2,234.181243870501
2015-09-15,2,219.987874101471
2015-09-16,2,230.489490887374
2015-09-17,2,229.773930269754
2015-09-18,2,245.190010714194
2015-09-19,2,221.983788641722
2015-09-21,2,193.070909333975
2015-09-22,2,238.686759835339
2015-09-23,2,243.253899322135
2015-09-24,2,221.189349159364
2015-09-25,2,235.463997678896
2015-09-26,2,213.550403082584
2015-09-27,2,374.632562138106
2015-09-28,2,230.966024913353
2015-09-29,2,222.834892620021
2015-09-30,2,233.08438646021
2015-10-01,2,263.073858639689
2015-10-02,2,259.684135030591
2015-10-03,2,162.544571545995
2015-10-05,2,248.726371449134
2015-10-06,2,263.046485011852
2015-10-07,2,202.064550495918
2015-10-08,2,257.441850617185
2015-10-09,2,284.226268221112
2015-10-10,2,221.907396331123
2015-10-12,2,305.84567164315
2015-10-13,2,240.984366104565
2015-10-14,2,227.175480216754
2015-10-15,2,291.144950652785
2015-10-16,2,259.291158008841
2015-10-17,2,198.742100859175
2015-10-19,2,264.490530630566
2015-10-20,2,248.532643492476
2015-10-21,2,222.547832333645
2015-10-22,2,215.106080868663
2015-10-23,2,246.15863131538
2015-10-24,2,199.838604140427
2015-10-26,2,250.875842513101
2015-10-27,2,247.999254090239
2015-10-28,2,218.135252869393
2015-10-29,2,209.097372526691
2015-10-30,2,258.146769292839
2015-10-31,2,291.472506547747
2015-11-02,2,259.359643786584
2015-11-03,2,284.379638936088
2015-11-04,2,265.286187358964
2015-11-05,2,238.792277171412
2015-11-06,2,212.933121579381
2015-11-07,2,219.967019002112
2015-11-08,2,148.925464056945
2015-11-09,2,266.732819091024
2015-11-10,2,252.365435020835
2015-11-11,2,220.69822650182
2015-11-12,2,226.107899395294
2015-11-13,2,226.537766326498
2015-11-14,2,196.065120444435
2015-11-16,2,215.513192392635
2015-11-17,2,230.434684963334
2015-11-18,2,200.18639887958
2015-11-19,2,200.400164675267
2015-11-20,2,202.965877661232
2015-11-21,2,196.325553630064
2015-11-23,2,278.99327342287
2015-11-24,2,280.799249011749
2015-11-25,2,222.752725505976
2015-11-26,2,292.023918479174
2015-11-27,2,280.297514774116
2015-11-28,2,234.913490443758
2015-11-30,2,276.758794433815
2015-12-01,2,267.876225500181
2015-12-02,2,259.760928838333
2015-12-03,2,274.997932331071
2015-12-04,2,278.995619259466
2015-12-05,2,252.36372767755
2015-12-07,2,249.04679926108
2015-12-08,2,295.762124152073
2015-12-09,2,246.59243801039
2015-12-10,2,282.456901768787
2015-12-11,2,321.217740692287
2015-12-12,2,249.539007514684
2015-12-14,2,260.708545481878
2015-12-15,2,256.866585723611
2015-12-16,2,286.830385221268
2015-12-17,2,264.477529087661
2015-12-18,2,274.005460569011
2015-12-19,2,286.938453015596
2015-12-21,2,288.455470342975
2015-12-22,2,277.283426894877
2015-12-23,2,263.554031731183
2015-12-24,2,291.250058736065
2015-12-28,2,299.049042263265
2015-12-29,2,230.10704653076
2015-12-30,2,266.385227955443
2015-12-31,2,203.278593351953
2016-01-02,2,264.09458624498
2016-01-03,2,129.908544222492
2016-01-04,2,218.754964906398
2016-01-05,2,237.424631449708
2016-01-06,2,252.95145418841
2016-01-07,2,264.067666464082
2016-01-08,2,222.361310991588
2016-01-09,2,209.185731682572
2016-01-11,2,252.092077148974
2016-01-12,2,231.508158901078
2016-01-13,2,246.972681829203
2016-01-14,2,237.414451151635
2016-01-15,2,240.64889201908
2016-01-16,2,217.864915757001
2016-01-18,2,245.211442681331
2016-01-19,2,223.647761291881
2016-01-20,2,172.997368250884
2016-01-21,2,235.378209388143
2016-01-22,2,191.202300491744
2016-01-23,2,203.2960292146
2016-01-25,2,213.294789905825
2016-01-26,2,232.95478832147
2016-01-27,2,196.886475391371
2016-01-28,2,226.205617593338
2016-01-29,2,216.776130691321
2016-01-30,2,165.645243335821
2016-02-01,2,279.497469302716
2016-02-02,2,264.753715791509
2016-02-03,2,290.667053700341
2016-02-04,2,246.793213650205
2016-02-05,2,250.783709328125
2016-02-06,2,198.549761533793
2016-02-08,2,247.442829504528
2016-02-09,2,286.59473639527
2016-02-10,2,247.425083095398
2016-02-11,2,243.935264828508
2016-02-12,2,221.629177574021
2016-02-13,2,215.166199366707
2016-02-15,2,244.140863422945
2016-02-16,2,261.001764158419
2016-02-17,2,258.108677513393
2016-02-18,2,258.544699780349
2016-02-19,2,260.458008548166
2016-02-20,2,177.754819269557
2016-02-22,2,226.945265555189
2016-02-23,2,195.985346945622
2016-02-24,2,254.17524403531
2016-02-25,2,252.810496643715
2016-02-26,2,267.49047598219
2016-02-27,2,193.886960460099
2016-02-29,2,277.528016872703
2016-03-01,2,252.302923947841
2016-03-02,2,208.177435339937
2016-03-03,2,248.108907681649
2016-03-04,2,234.408208377983
2016-03-05,2,185.628777899077
2016-03-06,2,168.691181802045
2016-03-07,2,287.825299064728
2016-03-08,2,239.861582619879
2016-03-09,2,239.260547091556
2016-03-10,2,217.355451317391
2016-03-11,2,238.794107652274
2016-03-12,2,236.924485932012
2016-03-14,2,288.33229557431
2016-03-15,2,249.461783057847
2016-03-16,2,211.072630945229
2016-03-17,2,219.620403935701
2016-03-18,2,223.178153105179
2016-03-19,2,190.007786001895
2016-03-21,2,274.319984650061
2016-03-22,2,243.929966646152
2016-03-23,2,258.85825558982
2016-03-24,2,290.244867710338
2016-03-26,2,238.12042763321
2016-03-29,2,219.720816959011
2016-03-30,2,204.683844621009
2016-03-31,2,277.131887265295
2016-04-01,2,242.810734705603
2016-04-02,2,188.355643554933
2016-04-03,2,331.016457404667
2016-04-04,2,259.767225484172
2016-04-05,2,242.664817500001
2016-04-06,2,226.480144084233
2016-04-07,2,216.756852748341
2016-04-08,2,201.951953060814
2016-04-09,2,190.145629826474
2016-04-11,2,248.635430605388
2016-04-12,2,232.147989037244
2016-04-13,2,196.21158111138
2016-04-14,2,258.443820792382
2016-04-15,2,190.29930026544
2016-04-16,2,177.549706709253
2016-04-18,2,216.961232358635
2016-04-19,2,230.015035192928
2016-04-20,2,208.823190743355
2016-04-21,2,229.575310767304
2016-04-22,2,205.734820842063
2016-04-23,2,192.073726824234
2016-04-25,2,220.782526418846
2016-04-26,2,208.091451805842
2016-04-27,2,203.080979354996
2016-04-28,2,215.899713581931
2016-04-29,2,227.339744718005
2016-04-30,2,202.264456083321
2016-05-01,2,365.490498287159
2016-05-02,2,215.158176544695
2016-05-03,2,212.713576233554
2016-05-04,2,225.409074067075
2016-05-06,2,216.759529881917
2016-05-07,2,203.259532755143
2016-05-09,2,274.43974885952
2016-05-10,2,232.079066032993
2016-05-11,2,228.774115163546
2016-05-12,2,256.267169115064
2016-05-13,2,178.293365730252
2016-05-14,2,212.266720700982
2016-05-17,2,248.862333965262
2016-05-18,2,216.312714427411
2016-05-19,2,237.380907213266
2016-05-20,2,210.226560882778
2016-05-21,2,205.496361535928
2016-05-23,2,214.880326757785
2016-05-24,2,223.479461254843
2016-05-25,2,209.263298321725
2016-05-26,2,245.863900799211
2016-05-27,2,228.971373858035
2016-05-28,2,202.199491359074
2016-05-30,2,201.017111423604
2016-05-31,2,263.411050217941
2016-06-01,2,250.443171698509
2016-06-02,2,270.470683405011
2016-06-03,2,258.462056222896
2016-06-04,2,183.482373046568
2016-06-05,2,335.713905826514
2016-06-06,2,214.019559769939
2016-06-07,2,203.116483535057
2016-06-08,2,243.337460306599
2016-06-09,2,228.823500779291
2016-06-10,2,207.045500905747
2016-06-11,2,196.104540107805
2016-06-13,2,547.320702592289
2016-06-14,2,250.129400251334
2016-06-15,2,214.538979625198
2016-06-16,2,199.513609117288
2016-06-17,2,218.993279435999
2016-06-18,2,237.694263406799
2016-06-19,2,123.894143979673
2016-06-20,2,311.233463424983
2016-06-21,2,275.596094960125
2016-06-22,2,247.264989733661
2016-06-23,2,251.704045760139
2016-06-24,2,233.177860873974
2016-06-25,2,245.110165484196
2016-06-26,2,95.7631502988394
2016-06-27,2,265.447775519821
2016-06-28,2,200.907387167871
2016-06-29,2,261.747960512495
2016-06-30,2,250.666202780916
2016-07-01,2,224.099166614772
2016-07-02,2,236.616272788796
2016-07-03,2,309.839833902775
2016-07-04,2,240.272381259097
2016-07-05,2,213.592833888764
2016-07-06,2,237.614280245821
2016-07-08,2,224.231815678788
2016-07-09,2,183.96168816444
2016-07-11,2,217.684717509373
2016-07-12,2,225.929013939839
2016-07-13,2,207.12553291096
2016-07-14,2,251.74537511299
2016-07-15,2,224.302365133367
2016-07-16,2,208.403913769589
2016-07-19,2,244.88308419314
2016-07-20,2,216.951022027997
2016-07-21,2,270.414845702198
2016-07-22,2,183.944994135214
2016-07-23,2,185.860934997539
2016-07-25,2,256.509001275482
2016-07-26,2,274.860079729884
2016-07-27,2,234.117866815988
2016-07-28,2,277.270559691863
2016-07-29,2,295.947621043163
2016-07-30,2,280.807002985154
2016-08-01,2,278.466754748635
2016-08-02,2,206.934659314171
2016-08-03,2,272.031867344066
2016-08-04,2,277.92335662861
2016-08-05,2,261.84991574863
2016-08-06,2,229.751712594917
2016-08-07,2,384.209724312991
2016-08-08,2,231.816445006875
2016-08-09,2,251.274650482957
2016-08-10,2,249.455828606491
2016-08-11,2,273.009746240763
2016-08-12,2,272.891281475907
2016-08-13,2,222.564895785586
2016-08-16,2,219.716591058764
2016-08-17,2,218.550727337064
2016-08-18,2,224.50832636476
2016-08-19,2,209.912066758277
2016-08-20,2,191.914609983129
2016-08-22,2,238.455944668477
2016-08-23,2,238.8304457675
2016-08-24,2,234.320143554031
2016-08-25,2,213.504904172993
2016-08-26,2,212.659559528922
2016-08-27,2,190.727185423076
2016-08-29,2,202.098990036388
2016-08-30,2,235.929612482244
2016-09-01,2,208.10517113408
2016-09-02,2,235.46923902673
2016-09-03,2,178.280766436785
2016-09-04,2,269.339756782776
2016-09-05,2,243.592789446312
2016-09-06,2,209.479983742138
2016-09-07,2,202.529962395837
2016-09-08,2,188.20341133092
2016-09-09,2,209.686560608601
2016-09-10,2,227.303477928954
2016-09-13,2,187.240892191014
2016-09-14,2,180.791267891252
2016-09-15,2,195.692443472774
2016-09-16,2,200.703974520388
2016-09-17,2,208.232607307014
2016-09-19,2,227.029174957827
2016-09-20,2,191.710830415371
2016-09-21,2,206.188073959991
2016-09-22,2,223.017739975886
2016-09-23,2,214.788669211685
2016-09-24,2,194.715753471448
2016-09-25,2,356.906459483111
2016-09-26,2,246.79491457558
2016-09-27,2,190.17178073468
2016-09-28,2,177.252193216106
2016-09-29,2,240.852258623042
2016-09-30,2,234.472503019029
2016-10-01,2,233.542553553537
2016-10-02,2,167.425359637121
2016-10-04,2,250.573077357965
2016-10-05,2,215.846149049623
2016-10-06,2,212.524467554454
2016-10-07,2,242.253006259935
2016-10-08,2,220.30343849819
2016-10-10,2,298.454557823021
2016-10-11,2,268.551150856052
2016-10-12,2,216.533641705483
2016-10-13,2,248.260937194868
2016-10-14,2,270.180142402986
2016-10-15,2,216.237022921306
2016-10-17,2,262.970255635438
2016-10-18,2,248.55803966345
2016-10-19,2,239.63004158128
2016-10-20,2,263.620795143664
2016-10-21,2,243.907894611278
2016-10-22,2,244.996778993322
2016-10-24,2,207.140087398054
2016-10-25,2,206.329855972651
2016-10-26,2,247.732420604469
2016-10-27,2,192.065350078491
2016-10-28,2,178.012855106407
2016-10-29,2,226.04267849018
2016-11-01,2,223.133377362383
2016-11-02,2,215.434634017067
2016-11-03,2,217.863522019594
2016-11-04,2,210.718332090438
2016-11-05,2,204.722921781669
2016-11-06,2,147.709887573122
2016-11-07,2,246.868491294496
2016-11-08,2,281.381034151628
2016-11-09,2,242.683993440576
2016-11-10,2,246.685778834918
2016-11-11,2,262.920368729988
2016-11-12,2,188.368856894157
2016-11-14,2,264.184146685462
2016-11-15,2,242.533514296911
2016-11-16,2,194.301340232212
2016-11-17,2,249.557579851768
2016-11-18,2,247.77673963296
2016-11-21,2,302.314839785095
2016-11-22,2,277.925692787624
2016-11-24,2,254.217169376442
2016-11-25,2,282.018758628022
2016-11-26,2,240.875131716744
2016-11-28,2,266.836328166793
2016-11-29,2,243.109400139166
2016-11-30,2,258.987049730891
2016-12-01,2,276.490797421823
2016-12-02,2,266.013638801185
2016-12-03,2,247.495687613787
2016-12-05,2,296.639708833969
2016-12-08,2,295.773723081867
2016-12-09,2,307.346195716768
2016-12-10,2,280.197967918859
2016-12-12,2,271.368925408292
2016-12-13,2,262.757043116279
2016-12-14,2,239.449090908482
2016-12-15,2,252.635137736987
2016-12-16,2,275.937889225249
2016-12-17,2,273.363717989793
2016-12-19,2,271.464532763898
2016-12-20,2,274.826283184463
2016-12-21,2,265.451899465939
2016-12-22,2,262.655644168042
2016-12-23,2,271.144478682671
2016-12-24,2,182.578344318361
2016-12-27,2,234.827777263003
2016-12-28,2,247.589432560016
2016-12-29,2,244.801491901956
2016-12-30,2,220.94283043958
2016-12-31,2,205.742976099271
2017-01-02,2,236.969890680837
2017-01-03,2,196.467129366708
2017-01-04,2,218.889454142197
2017-01-05,2,251.428437067244
2017-01-06,2,227.44980859051
2017-01-07,2,141.15079708628
2017-01-08,2,113.62824769834
2017-01-09,2,206.360145914933
2017-01-10,2,227.350694938073
2017-01-11,2,202.712022892289
2017-01-12,2,221.754074751463
2017-01-13,2,233.962231605177
2017-01-14,2,175.247223881039
2017-01-16,2,242.89143759011
2017-01-17,2,227.815001955059
2017-01-18,2,182.960285299721
2017-01-19,2,195.41995061226
2017-01-20,2,209.078021519512
2017-01-21,2,208.596753828104
2017-01-23,2,238.755544605847
2017-01-24,2,220.562038290136
2017-01-25,2,187.038949811365
2017-01-26,2,188.700668652571
2017-01-27,2,225.077256382303
2017-01-28,2,193.297030083769
2017-01-30,2,274.842420693511
2017-01-31,2,228.762751788091
2017-02-01,2,195.425127568407
2017-02-02,2,204.639360876661
2017-02-03,2,209.838818506104
2017-02-04,2,216.22519738923
2017-02-06,2,224.867546625643
2017-02-07,2,248.121270091377
2017-02-08,2,237.586151261397
2017-02-09,2,243.521862768982
2017-02-10,2,252.560549906093
2017-02-11,2,204.56217305338
2017-02-13,2,243.647292753172
2017-02-14,2,238.652296723072
2017-02-15,2,255.296246978295
2017-02-16,2,258.535351689505
2017-02-17,2,253.007461285526
2017-02-18,2,238.31043209656
2017-02-20,2,212.888908113678
2017-02-21,2,255.844770565813
2017-02-22,2,167.680465140723
2017-02-23,2,187.702215851921
2017-02-24,2,185.931862743271
2017-02-25,2,205.655814695284
2017-02-27,2,211.788921707027
2017-02-28,2,268.566117376118
2017-03-01,2,223.463317806663
2017-03-02,2,243.281808900699
2017-03-03,2,252.649525266696
2017-03-04,2,225.731812721458
2017-03-05,2,136.391698989396
2017-03-06,2,201.827430704712
2017-03-07,2,229.802199380697
2017-03-08,2,220.82496203669
2017-03-09,2,222.946254735092
2017-03-10,2,241.355802519017
2017-03-11,2,209.188040180098
2017-03-13,2,233.13574666581
2017-03-14,2,248.586653392191
2017-03-15,2,212.596962137546
2017-03-16,2,209.800736574393
2017-03-17,2,208.158347741805
2017-03-18,2,176.305467949298
2017-03-20,2,183.993755602762
2017-03-21,2,205.858873626037
2017-03-22,2,224.57144720969
2017-03-23,2,238.297140671836
2017-03-24,2,223.894731769255
2017-03-25,2,192.646556561935
2017-03-27,2,222.681690606514
2017-03-28,2,243.484692112687
2017-03-29,2,233.581464341315
2017-03-30,2,227.209521573689
2017-03-31,2,208.05827507102
2017-04-01,2,212.414227739815
2017-04-02,2,402.761267886105
2017-04-03,2,228.589638955231
2017-04-04,2,261.994263972371
2017-04-05,2,212.961434866886
2017-04-06,2,235.232279840022
2017-04-07,2,262.216957947195
2017-04-08,2,199.625808624568
2017-04-10,2,229.562817384298
2017-04-11,2,229.775628176944
2017-04-12,2,222.877077309758
2017-04-13,2,272.729026949865
2017-04-15,2,228.428633797136
2017-04-18,2,254.42958861277
2017-04-19,2,188.879736448648
2017-04-20,2,213.469816381043
2017-04-21,2,235.958596529459
2017-04-22,2,188.703141622328
2017-04-24,2,180.397348662457
2017-04-25,2,204.498667281433
2017-04-26,2,183.807154876612
2017-04-27,2,222.044146484375
2017-04-28,2,241.81316493229
2017-04-29,2,201.898105140252
2017-05-02,2,259.697646987098
2017-05-03,2,163.702976157124
2017-05-04,2,230.09402471727
2017-05-05,2,227.147729180031
2017-05-06,2,197.575825507221
2017-05-07,2,368.998908238168
2017-05-08,2,206.005037804037
2017-05-09,2,224.679571472608
2017-05-10,2,213.046278141962
2017-05-11,2,225.18535007225
2017-05-12,2,215.872563689052
2017-05-13,2,184.263291633397
2017-05-15,2,247.024940172744
2017-05-17,2,179.058566619887
2017-05-18,2,201.370660830618
2017-05-19,2,217.739239384174
2017-05-20,2,198.200921442965
2017-05-22,2,211.791962251685
2017-05-23,2,240.060800688639
2017-05-24,2,250.272278176684
2017-05-26,2,192.230563133815
2017-05-27,2,211.456352290649
2017-05-29,2,217.943103908958
2017-05-30,2,266.535080221731
2017-05-31,2,222.966826796091
2017-06-01,2,248.073976272252
2017-06-02,2,222.029621607329
2017-06-03,2,193.740017739358
2017-06-04,2,279.822855604409
2017-06-06,2,227.308488381568
2017-06-07,2,212.090787533427
2017-06-09,2,187.705391967851
2017-06-10,2,173.548998716311
2017-06-12,2,217.602015478964
2017-06-14,2,201.813461945032
2017-06-15,2,254.431665138944
2017-06-16,2,266.829798426488
2017-06-17,2,292.842458130531
2017-06-18,2,101.020211033204
2017-06-19,2,244.657090055588
2017-06-20,2,261.351293277863
2017-06-21,2,216.79741411015
2017-06-22,2,247.246045476735
2017-06-23,2,263.381508798671
2017-06-24,2,257.715885389013
2017-06-25,2,129.402504803384
2017-06-26,2,204.016916530184
2017-06-27,2,246.903200630913
2017-06-28,2,211.279740996655
2017-06-29,2,210.221295939992
2017-06-30,2,213.876941372876
2017-07-01,2,214.052425085657
2017-07-02,2,295.881572712435
2017-07-05,2,229.999341440348
2017-07-06,2,214.91068692401
2017-07-07,2,253.7479795385
2017-07-08,2,168.411449168039
2017-07-10,2,251.325129037953
2017-07-11,2,215.60690293199
2017-07-12,2,265.175632697025
2017-07-13,2,214.090216295736
2017-07-14,2,200.869855797148
2017-07-15,2,191.236480824411
2017-07-17,2,249.588332302185
2017-07-18,2,236.359080739883
2017-07-19,2,200.83392356987
2017-07-20,2,264.101548489665
2017-07-21,2,220.172541013512
2017-07-22,2,173.165972685854
2017-07-24,2,251.486819124133
2017-07-25,2,222.608357595679
2017-07-26,2,216.96684750973
2017-07-27,2,257.555355264658
2017-07-28,2,238.543267318834
2017-07-29,2,195.487194166431
2017-07-31,2,261.52066674446
2017-08-01,2,251.659126969682
2017-08-02,2,232.951753422951
2017-08-03,2,231.476498524611
2017-08-04,2,218.914428695735
2017-08-05,2,205.972930456052
2017-08-06,2,336.370926436028
2017-08-07,2,252.625755445886
2017-08-08,2,252.312945521423
2017-08-09,2,236.548010022016
2017-08-10,2,252.040658459337
2017-08-11,2,198.517113902496
2017-08-12,2,201.702846266036
2017-08-14,2,225.386583854175
2017-08-15,2,175.742787546094
2017-08-16,2,210.244521134503
2017-08-17,2,242.587629154083
2017-08-18,2,249.624280276405
2017-08-19,2,223.592095540509
2017-08-21,2,230.399551172258
2017-08-22,2,240.689646761445
2017-08-23,2,205.927713611705
2017-08-24,2,238.910959283994
2017-08-25,2,210.734499851911
2017-08-26,2,164.663552127965
2017-08-28,2,237.224895478192
2017-08-29,2,216.781829041444
2017-08-30,2,196.572875044829
2017-08-31,2,260.250016283205
2017-09-01,2,232.445001564089
2017-09-02,2,183.347413868121
2017-09-03,2,423.939346356105
2017-09-04,2,249.546598510158
2017-09-05,2,233.95813083177
2017-09-06,2,208.51048849038
2017-09-07,2,228.059858138382
2017-09-08,2,219.517196300973
2017-09-09,2,217.978608384036
2017-09-11,2,235.659113064832
2017-09-12,2,215.199561562556
2017-09-13,2,215.834469268321
2017-09-14,2,232.562118059362
2017-09-15,2,282.494277857846
2017-09-16,2,206.331755502961
2017-09-18,2,279.663224499217
2017-09-19,2,222.02095379015
2017-09-20,2,249.07494224383
2017-09-21,2,244.046929200376
2017-09-22,2,226.454972379465
2017-09-23,2,176.113177783342
2017-09-24,2,321.136778290861
2017-09-25,2,248.548735216843
2017-09-26,2,207.78676589384
2017-09-27,2,221.824573390244
2017-09-28,2,254.223210055453
2017-09-29,2,260.408107261947
2017-09-30,2,216.973291284947
2017-10-01,2,147.930949317817
2017-10-02,2,259.373153871574
2017-10-04,2,262.58286384903
2017-10-05,2,214.987951953583
2017-10-06,2,272.065565777124
2017-10-07,2,147.862296970022
2017-10-09,2,297.408613757743
2017-10-10,2,259.599953028942
2017-10-11,2,247.897931050349
2017-10-12,2,297.773152729264
2017-10-13,2,308.113145000896
2017-10-14,2,195.179692182259
2017-10-16,2,247.018551702963
2017-10-17,2,264.220571227249
2017-10-18,2,267.456732408779
2017-10-19,2,279.89328261526
2017-10-20,2,221.34297010922
2017-10-21,2,241.150370933574
2017-10-24,2,235.390008781852
2017-10-25,2,232.197849554072
2017-10-26,2,231.505799029388
2017-10-27,2,269.699720427982
2017-10-28,2,209.098766411104
2017-10-30,2,305.367999034899
2017-11-01,2,269.811503030037
2017-11-02,2,251.620818964353
2017-11-03,2,248.722361610299
2017-11-04,2,244.772275197714
2017-11-05,2,117.234347458684
2017-11-06,2,264.347498757207
2017-11-07,2,235.271535004738
2017-11-08,2,239.174612437636
2017-11-09,2,274.640313400964
2017-11-10,2,222.660706923632
2017-11-11,2,204.10853751637
2017-11-13,2,248.663179142605
2017-11-14,2,225.276715930943
2017-11-15,2,226.449613471498
2017-11-16,2,246.071302978679
2017-11-17,2,264.715541519068
2017-11-18,2,205.073407040734
2017-11-20,2,296.082170515865
2017-11-21,2,238.266204920089
2017-11-22,2,222.069194623484
2017-11-23,2,270.683705835495
2017-11-24,2,251.306528268665
2017-11-25,2,206.142229992968
2017-11-27,2,248.17985923474
2017-11-28,2,239.594984560907
2017-11-29,2,245.762528623426
2017-11-30,2,282.012856224666
2017-12-01,2,274.182336959882
2017-12-02,2,227.5047280847
2017-12-04,2,264.010601922527
2017-12-05,2,280.090410063659
2017-12-06,2,259.264991452174
2017-12-07,2,305.45844235952
2017-12-08,2,246.753180479091
2017-12-09,2,232.31076346435
2017-12-11,2,296.322031653674
2017-12-12,2,275.057025645926
2017-12-13,2,284.799783989045
2017-12-14,2,282.53953473364
2017-12-15,2,270.753286622758
2017-12-16,2,250.168525423411
2017-12-18,2,264.212750620502
2017-12-19,2,264.467937565831
2017-12-20,2,292.256352260581
2017-12-21,2,325.675992523308
2017-12-22,2,328.17911652289
2017-12-23,2,216.626374501675
2017-12-27,2,280.02755662947
2017-12-28,2,263.545436426656
2017-12-29,2,283.701394243338
2017-12-30,2,207.609820754762
2018-01-02,2,244.340243053083
2018-01-03,2,234.190382163856
2018-01-04,2,263.136968365816
2018-01-05,2,224.815343699781
2018-01-06,2,161.604243565314
2018-01-08,2,250.105919626155
2018-01-09,2,256.712634528894
2018-01-10,2,254.339381815916
2018-01-11,2,225.799418627936
2018-01-12,2,232.650024538258
2018-01-13,2,171.419187471201
2018-01-15,2,237.607630780153
2018-01-16,2,226.052197582188
2018-01-17,2,205.912396634735
2018-01-18,2,227.557461666799
2018-01-19,2,207.039534440194
2018-01-20,2,163.060195659906
2018-01-22,2,217.878323742885
2018-01-23,2,234.395775624241
2018-01-24,2,261.996507097123
2018-01-25,2,220.253075498455
2018-01-26,2,217.998837838744
2018-01-27,2,220.869331089622
2018-01-29,2,201.553286264188
2018-01-30,2,231.089369335046
2018-01-31,2,233.431646457243
2018-02-01,2,272.563927825085
2018-02-02,2,261.807208968125
2018-02-03,2,195.356433058469
2018-02-05,2,232.50275405113
2018-02-06,2,240.174400859816
2018-02-07,2,236.391120034738
2018-02-08,2,222.188275066012
2018-02-10,2,361.60825718755
2018-02-12,2,208.906120023949
2018-02-13,2,247.18102078891
2018-02-14,2,234.561210759586
2018-02-15,2,235.095300458605
2018-02-16,2,233.53076057487
2018-02-17,2,155.713132726142
2018-02-19,2,233.087361377008
2018-02-20,2,234.551949610906
2018-02-21,2,201.454274935976
2018-02-22,2,248.957171880758
2018-02-23,2,253.225301401383
2018-02-24,2,177.588104587969
2018-02-26,2,255.180333635221
2018-02-27,2,233.003437378535
2018-02-28,2,204.523030181049
2018-03-01,2,217.305319358042
2018-03-02,2,233.229756084372
2018-03-03,2,186.415685445307
2018-03-04,2,138.863336572309
2018-03-05,2,268.811518229857
2018-03-06,2,246.207255679411
2018-03-07,2,204.740309085034
2018-03-08,2,225.623973571467
2018-03-09,2,217.755894547878
2018-03-10,2,149.214461150355
2018-03-12,2,254.917403411249
2018-03-13,2,213.700026231315
2018-03-14,2,267.923171690901
2018-03-15,2,276.017927659399
2018-03-16,2,249.20952007533
2018-03-17,2,161.04260574171
2018-03-19,2,256.20871755215
2018-03-20,2,262.673379519806
2018-03-21,2,214.590916648814
2018-03-22,2,208.851657404233
2018-03-23,2,247.873072186612
2018-03-24,2,187.741270418986
2018-03-26,2,265.59268619319
2018-03-27,2,303.483456701035
2018-03-28,2,282.944209678599
2018-03-29,2,327.539895999035
2018-03-31,2,230.600974885432
2018-04-01,2,156.001764094518
2018-04-03,2,245.655579539894
2018-04-04,2,251.926119103284
2018-04-05,2,243.031931889219
2018-04-06,2,219.185805162021
2018-04-07,2,177.691923341924
2018-04-09,2,217.490814328001
2018-04-10,2,227.295450833577
2018-04-11,2,240.51462198032
2018-04-12,2,227.530307238383
2018-04-13,2,243.544714767499
2018-04-14,2,159.921925859453
2018-04-16,2,266.389685133276
2018-04-17,2,248.454384732536
2018-04-18,2,193.182084316606
2018-04-19,2,246.919501848931
2018-04-20,2,230.696394342899
2018-04-21,2,169.924947860383
2018-04-23,2,258.691599807795
2018-04-24,2,230.678230503082
2018-04-25,2,278.373180039599
2018-04-26,2,274.442763039257
2018-04-27,2,238.637315017431
2018-04-28,2,185.443816064186
2018-04-29,2,144.014996182415
2018-04-30,2,290.675692625612
2018-05-02,2,235.795067224858
2018-05-03,2,267.399387219223
2018-05-04,2,238.155290731387
2018-05-05,2,194.183909012106
2018-05-06,2,295.954733249089
2018-05-07,2,220.270521672722
2018-05-08,2,266.79223551538
2018-05-09,2,209.797928254297
2018-05-11,2,206.230431975545
2018-05-12,2,175.924316922384
2018-05-14,2,248.494071383744
2018-05-15,2,229.908970740281
2018-05-16,2,224.685204195786
2018-05-17,2,222.832554129198
2018-05-18,2,256.245284430709
2018-05-19,2,164.508031074325
2018-05-22,2,219.871413916543
2018-05-23,2,188.347455990186
2018-05-24,2,207.121251813785
2018-05-25,2,246.813229022298
2018-05-26,2,212.084591579283
2018-05-28,2,240.926578269039
2018-05-29,2,219.621093796255
2018-05-30,2,224.076076448935
2018-05-31,2,272.588882409778
2018-06-01,2,240.169588830189
2018-06-02,2,178.324779930223
2018-06-03,2,361.544006042459
2018-06-04,2,253.153428050665
2018-06-05,2,245.023131597061
