ds,Niederschlag,Sonne_h,Temperatur_max,SoFe_SH,HeFe_SH,WiFe_SH,Kieler_Woche,karfreitag,ostermontag,himmelfahrt,pfingstmontag,tag_der_arbeit,einheitstag,heilig_abend,weihnachten,silvester,neujahr,day_before_irregular_holiday
2017-04-12,0,"7,25","11,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-13,0,"4,3",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-14,0,"0,033","11,7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2017-04-15,0,"0,033","11,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-16,0,"13,017","18,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-17,0,"1,1","12,6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2017-04-18,"4,8","4,1","10,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-19,"7,8",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-20,1,"4,6","11,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-21,"12,2","0,633","10,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-22,"3,5","4,2",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-23,"1,4","2,783","8,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-24,"7,3","6,633","8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-25,"0,6","9,267","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-26,0,"11,95","7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-27,0,"5,117","9,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-28,"0,6","0,1","13,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-29,"0,3","8,183","9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-30,0,"8,033","9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-01,"1,4","0,583","10,4",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-05-02,"1,4","0,583","10,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-03,"1,6","5,767","8,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-04,"0,2","7,667","9,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-05,"0,6","7,45","10,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-06,"0,7","0,867","10,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-07,"1,9","7,683",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-08,0,"13,65","13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-09,0,"11,5","12,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-10,"2,6","9,65","12,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-11,0,"8,65","12,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-12,"1,2","1,867","11,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-13,"0,8",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-14,0,"1,517","11,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-15,0,"12,517","18,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-16,0,"10,15","11,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-17,"0,4","8,4","11,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-18,"0,5","1,417","10,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-19,0,"13,75","14,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-20,"1,6","3,6",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-21,"2,8","2,2","20,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-22,"3,9","10,317","20,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-23,2,"8,667",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-24,"8,2","0,017",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-25,0,"6,917","25,1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2017-05-26,"0,9","10,017","26,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-27,10,"3,3","19,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-28,0,"8,117","17,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-29,0,"14,567","20,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-30,0,"14,6","18,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-31,"0,5","9,65","24,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,0,"11,283","18,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-02,0,"13,65","21,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-03,0,"12,483","22,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-04,0,"16,117",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-05,"0,1","12,233","25,2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2017-06-06,"6,3","4,633","22,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-07,0,"3,4","22,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-08,0,"10,3","17,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-09,0,"15,5","19,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-10,0,"15,483","21,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-11,"1,8","0,833","19,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-12,"1,8","6,8","19,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-13,0,"15,183","21,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-14,"2,6","10,483",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-15,"11,7","1,867",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-16,"4,9","1,533",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-17,"2,2","4,617","23,2",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-18,0,"5,75","21,7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-19,"2,1","10,533","26,7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-20,"0,3","2,867","17,9",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-21,0,"5,717","18,1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-22,0,"8,667","20,5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-23,0,"9,517","24,3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-24,"0,2","8,533","18,9",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-25,0,"13,633","21,6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017-06-26,0,"11,333","26,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-27,0,"12,417","26,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-28,0,"12,617",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-29,0,"10,85","21,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,"12,7","4,8","25,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,"1,6","0,367","19,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-02,"2,3","3,15","19,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-03,0,"1,75","18,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-04,0,"10,167","18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-05,0,"10,167","18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-06,"1,4","11,233","17,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-07,"2,6","4,767","20,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-08,"31,8","1,283","19,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-09,"37,7",0,"15,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-10,"1,1","4,067","21,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-11,"0,5","3,483","19,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-12,"0,6","6,417",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-13,"0,5","5,6","18,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-14,0,"12,083","21,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-15,0,"15,383",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-16,"0,2","5,683","22,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-17,0,"8,517","22,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-18,0,"16,067","20,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-19,"3,7","1,95","20,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-20,"5,2","2,95","22,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-21,"4,8","2,4","17,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-22,0,"6,917","18,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-23,0,"8,817",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-24,"0,1","4,833",21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-25,"1,2","1,367","19,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-26,0,"5,167","20,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-27,0,"9,333","20,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-28,"12,3","13,017","23,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-29,"5,4","0,883","23,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-30,0,"12,95","22,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-31,"4,3","0,117","19,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,"2,8","4,25","21,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-02,"1,3","3,583","19,5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-03,"18,1",0,"17,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04,0,"9,75","22,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-05,0,"0,467","20,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-06,"6,2","7,8","21,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-07,"31,1","4,583","22,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-08,1,"5,667","26,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-09,0,"9,167","24,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-10,0,"2,167","22,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-11,"4,5","4,5","23,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-12,10,"2,467","24,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-13,0,"4,683","21,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-14,"7,5","9,717","21,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-15,0,"11,067","20,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-16,0,"13,183","24,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-17,"3,5","4,167","25,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-18,0,"8,617","22,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-19,0,"6,717","21,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-20,0,0,"17,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-21,"6,4","0,433","16,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-22,0,"8,217","19,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-23,"0,1","12,85",20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-24,"6,8","7,7","27,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-25,0,"8,85","23,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-26,5,"3,183","23,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-27,3,"0,117","20,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-28,"6,2","7,417","19,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-29,"3,4","5,983","18,5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-30,"0,1","2,183","18,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,0,"7,65","19,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,0,"11,45","21,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-02,2,"5,5","21,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-03,0,"8,75","21,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-04,0,"5,567","20,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-05,0,"8,95","21,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-06,0,"9,583","22,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-07,0,"12,25","26,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-08,"2,3","0,683","21,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-09,"0,3","0,967","17,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,"0,1","5,733","19,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,0,"8,083","17,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-12,0,"9,35","19,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-13,0,"12,333","19,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-14,"5,7","7,383","23,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-15,11,"0,95","21,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-16,"1,5","5,533","18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-17,"7,7","0,033","16,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-18,"6,3","1,883","16,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-19,"0,5","8,767","19,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-20,"0,1","6,583","19,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-21,"4,9","4,933","18,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-22,"11,4","0,883","15,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-23,"3,2","1,5","14,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-24,"0,8","5,433","16,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-25,"0,2","0,067","13,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,"6,5","2,683","17,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,0,"8,383","16,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28,"3,4","3,517","16,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-29,"3,9","1,15","15,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-30,0,"3,767","19,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,0,"8,333","16,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-02,"0,4","10,433","16,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03,"0,6","0,833","16,8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-10-04,"0,2","1,367","17,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-05,0,"0,233","16,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-06,"0,1","2,083","17,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-07,"4,7","1,183","16,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-08,0,"6,8","20,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-09,"3,2",0,"16,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-10,"3,4","6,45",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-11,"11,9","1,45","17,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-12,"1,6","6,75","16,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,"22,6",0,"12,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-14,"36,5","1,617","11,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,0,"7,317","15,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-16,"6,5",0,"12,8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,0,"8,717","13,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,"3,8","2,817","14,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-19,"3,8","0,617","15,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20,"4,1","0,317","15,5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-21,"1,3","2,033","14,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-22,0,"2,183","16,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-23,"0,5",0,"16,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-24,"0,5",0,"16,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-25,0,"4,567","20,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26,0,"3,25","20,1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-27,0,"0,717",17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28,0,"4,233",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-29,0,"2,117","16,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-30,"4,3",0,"15,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,"0,3",0,"13,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,"0,3",0,"13,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,"3,1","1,733","12,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-03,"3,3","0,233","13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-04,"3,4",0,"15,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-05,2,"0,583","15,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06,0,"2,483","14,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,0,"4,383","13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-08,"7,3",0,"12,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-09,0,"6,467","10,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-10,0,"7,4","9,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-11,5,"0,033","9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-12,"4,5",0,"13,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-13,0,"3,4","13,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-14,"0,5","0,417","10,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-15,"0,4","1,333","11,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,"1,5",0,"11,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-17,0,"4,467",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-18,0,"5,767","8,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-19,0,"2,183","9,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-20,"1,5","0,467","9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-21,"12,8","0,233","8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-22,4,"1,183","6,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-23,"0,6",0,"6,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-24,"0,1","5,083","7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-25,"0,6",0,"7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-26,"0,5","1,033","11,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27,"2,4",0,"9,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-28,"0,3","4,75","9,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-29,"13,9","1,333","6,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-30,"1,1","3,1","7,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,0,"1,5","7,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-02,"8,1",0,"5,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-03,"2,9",0,"10,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-04,"3,1","0,65","13,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-05,"0,4",0,"7,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-06,"0,4","0,017","3,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-07,"5,7","0,05","5,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-08,12,0,"6,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-09,"9,3","0,45","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-10,"6,7",0,"5,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-11,0,"0,017","3,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-12,"0,8","0,733","5,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13,"2,5",0,"1,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-14,"1,6","0,067","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-15,"0,6","4,3","7,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-16,"0,1","0,7","9,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-17,0,0,"9,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-18,"8,1",0,"8,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-19,"10,7",0,"6,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-20,6,"1,867","4,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-21,"0,3",0,"1,2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-22,"10,4",0,"2,7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-23,"0,7",0,"2,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-24,"10,4",0,"3,3",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017-12-25,2,"0,567","3,9",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017-12-26,2,"0,567","3,9",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017-12-27,2,"0,567","3,9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-28,0,0,"3,5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-29,0,"3,95","4,6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-30,0,"3,817","1,9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,"0,1","3,45","3,4",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018-01-01,"2,2","0,333","7,1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-01-02,"2,2","0,333","7,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-03,"0,1",0,"7,3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-04,0,0,"7,3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-05,0,"0,217",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-06,"1,1",0,"8,4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-07,4,0,"9,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-08,"0,2",0,"9,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-09,"0,2","0,2","6,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-10,"0,2",0,"5,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-11,"1,4","2,083","5,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-12,"2,1","2,233","3,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-13,"2,4",0,"5,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-14,"14,5",0,"11,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-15,"0,9","0,383","8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-16,"11,6","0,667","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-17,"9,2","0,233","7,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-18,"7,6","1,417","6,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,"5,4","0,383","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
